report_date,region,class,commodity,variety,organic,unit,environment,price_min,price_max,current_ad_count,current_wtd_avg_price,priorwk_ad_count,priorwk_wtd_avg_price,prioryr_ad_count,prioryr_wtd_avg_price
12/6/2024,Midwest,Fruit,Apples,HONEYCRISP,Yes,2 lb bag,N/A,5.99,5.99,726,5.99,,,,
12/6/2024,Midwest,Fruit,Apples,FUJI,Yes,2 lb bag,N/A,3.99,3.99,8,3.99,,,,
12/6/2024,Midwest,Fruit,Apples,Envy,Yes,per lb,N/A,2.66,2.66,67,2.66,,,,
12/6/2024,Midwest,Fruit,Apples,OPAL,Yes,per lb,N/A,2.54,2.54,67,2.54,,,,
12/6/2024,Midwest,Fruit,Apples,HONEYCRISP,Yes,per lb,N/A,2.49,2.49,14,2.49,,,,
12/6/2024,Midwest,Fruit,Apples,FUJI,Yes,per lb,N/A,1.89,2.21,78,2.16,,,,
12/6/2024,Midwest,Fruit,Apples,Envy,No,2 lb bag,N/A,0.99,0.99,188,0.99,,,,
12/6/2024,Midwest,Fruit,Apples,HONEYCRISP,No,2 lb bag,N/A,3.99,3.99,60,3.99,,,,
12/6/2024,Midwest,Fruit,Apples,COSMIC CRISP,No,per lb,N/A,0.99,1.99,606,1.51,,,,
12/6/2024,Midwest,Fruit,Apples,Jazz,No,per lb,N/A,1.59,1.59,9,1.59,,,,
12/6/2024,Midwest,Fruit,Apples,Gala/Royal Gala,No,per lb,N/A,0.88,1.69,533,1.16,,,,
12/6/2024,Midwest,Fruit,Apples,RED DELICIOUS,No,per lb,N/A,0.89,0.99,92,0.96,,,,
12/6/2024,Midwest,Fruit,Apples,PINK LADY/CRIPPS PINK,No,per lb,N/A,0.99,0.99,227,0.99,,,,
12/6/2024,Midwest,Fruit,Apples,OPAL,No,per lb,N/A,1.29,1.79,697,1.77,,,,
12/6/2024,Midwest,Fruit,Apples,HONEYCRISP,No,per lb,N/A,0.98,2.66,1222,2.01,,,,
12/6/2024,Midwest,Fruit,Apples,GRANNY SMITH,No,per lb,N/A,0.77,1.79,976,1.58,,,,
12/6/2024,Midwest,Fruit,Apples,GOLDEN DELICIOUS,No,per lb,N/A,0.89,0.99,59,0.94,,,,
12/6/2024,Midwest,Fruit,Apples,FUJI,No,per lb,N/A,0.88,1.79,1209,1.45,,,,
12/6/2024,Midwest,Fruit,Apples,AMBROSIA,No,per lb,N/A,1.29,1.29,22,1.29,,,,
12/6/2024,Midwest,Fruit,Apples,Gala/Royal Gala,No,3 lb bag,N/A,1.99,3.99,496,3.59,,,,
12/6/2024,Midwest,Fruit,Apples,RED DELICIOUS,No,3 lb bag,N/A,1.99,3.99,116,2.64,,,,
12/6/2024,Midwest,Fruit,Apples,PINK LADY/CRIPPS PINK,No,3 lb bag,N/A,2.99,3.99,945,3.35,,,,
12/6/2024,Midwest,Fruit,Apples,MCINTOSH,No,3 lb bag,N/A,2.5,3.99,139,3.7,,,,
12/6/2024,Midwest,Fruit,Apples,JONATHAN,No,3 lb bag,N/A,2.99,2.99,52,2.99,,,,
12/6/2024,Midwest,Fruit,Apples,JONAGOLD,No,3 lb bag,N/A,2.49,3.99,63,2.81,,,,
12/6/2024,Midwest,Fruit,Apples,HONEYCRISP,No,3 lb bag,N/A,2.99,4.99,61,4.07,,,,
12/6/2024,Midwest,Fruit,Apples,GRANNY SMITH,No,3 lb bag,N/A,2.89,3.99,1620,3.12,,,,
12/6/2024,Midwest,Fruit,Apples,GOLDEN DELICIOUS,No,3 lb bag,N/A,2,3.99,78,2.75,,,,
12/6/2024,Midwest,Fruit,Apples,FUJI,No,3 lb bag,N/A,1.99,3.99,865,3.2,,,,
12/6/2024,Midwest,Fruit,Satsumas,N/A,No,3 lb bag,N/A,4.99,4.99,37,4.99,,,,
12/6/2024,Midwest,Fruit,Tangerines/Mandarins,N/A,Yes,2 lb bag,N/A,5.54,5.54,67,5.54,,,,
12/6/2024,Midwest,Fruit,Tangerines/Mandarins,N/A,No,2 lb bag,N/A,2.99,2.99,96,2.99,,,,
12/6/2024,Midwest,Fruit,Tangerines/Mandarins,N/A,No,5 lb package,N/A,7.99,7.99,39,7.99,,,,
12/6/2024,Midwest,Fruit,Tangerines/Mandarins,N/A,No,3 lb bag,N/A,3.99,5.99,561,4.63,,,,
12/6/2024,Midwest,Fruit,"Apples, Processed",JUICE MARKED CIDER,No,64 oz (1/2 gallon),N/A,3.99,5.99,202,5.04,,,,
12/6/2024,Midwest,Fruit,"Apples, Processed",JUICE,No,64 oz (1/2 gallon),N/A,1.25,3.97,1346,2.77,,,,
12/6/2024,Midwest,Fruit,Strawberries,N/A,No,1 lb package,N/A,2.99,2.99,6,2.99,,,,
12/6/2024,Midwest,Fruit,Raspberries,N/A,No,6 oz package,N/A,1.29,3.99,375,3.14,,,,
12/6/2024,Midwest,Fruit,Pomegranates,N/A,No,each,N/A,0.99,5.99,478,2,,,,
12/6/2024,Midwest,Fruit,Pineapples,N/A,No,each,N/A,1.99,3.99,219,3.35,,,,
12/6/2024,Midwest,Fruit,Pineapples,N/A,No,per lb,N/A,0.99,0.99,16,0.99,,,,
12/6/2024,Midwest,Fruit,Persimmons,N/A,No,each,N/A,2.5,2.5,6,2.5,,,,
12/6/2024,Midwest,Fruit,Persimmons,N/A,No,per lb,N/A,1.49,1.49,22,1.49,,,,
12/6/2024,Midwest,Fruit,Pears,D'ANJOU,Yes,per lb,N/A,2.54,2.54,67,2.54,,,,
12/6/2024,Midwest,Fruit,Pears,D'ANJOU,No,per lb,N/A,1.69,2.29,69,1.93,,,,
12/6/2024,Midwest,Fruit,Pears,BOSC,No,per lb,N/A,1.69,2.29,98,1.9,,,,
12/6/2024,Midwest,Fruit,Pears,BARTLETT,No,per lb,N/A,1.49,2.29,264,1.92,,,,
12/6/2024,Midwest,Fruit,Papaya,MARADOL/TAINUNG TYPES,No,per lb,N/A,0.98,1.49,59,1.18,,,,
12/6/2024,Midwest,Fruit,Oranges,NAVEL,Yes,per lb,N/A,2.21,2.21,67,2.21,,,,
12/6/2024,Midwest,Fruit,Oranges,NAVEL,No,each,N/A,0.5,1,200,0.94,,,,
12/6/2024,Midwest,Fruit,Oranges,NAVEL,No,4 lb bag,N/A,2.98,5.99,1356,3.46,,,,
12/6/2024,Midwest,Fruit,Oranges,NAVEL,No,per lb,N/A,0.69,1.99,826,1.16,,,,
12/6/2024,Midwest,Fruit,Clementines,N/A,No,5 lb package,N/A,6.99,6.99,10,6.99,,,,
12/6/2024,Midwest,Fruit,Clementines,N/A,No,2 lb bag,N/A,3.99,4.44,20,4.31,,,,
12/6/2024,Midwest,Fruit,Clementines,N/A,Yes,2 lb bag,N/A,3.99,4.99,194,4.02,,,,
12/6/2024,Midwest,Fruit,Cranberries,N/A,No,12 oz bag,N/A,2.5,2.5,20,2.5,,,,
12/6/2024,Midwest,Fruit,Cranberries,N/A,Yes,8 oz bag,N/A,2.5,2.5,20,2.5,,,,
12/6/2024,Midwest,Fruit,Grapefruit,RED,No,5 lb bag,N/A,3.99,6.99,366,4.79,,,,
12/6/2024,Midwest,Fruit,Grapefruit,RED,No,per lb,N/A,1.49,2.49,26,1.91,,,,
12/6/2024,Midwest,Fruit,Grapefruit,RED,No,each,N/A,1.99,1.99,13,1.99,,,,
12/6/2024,Midwest,Fruit,Grapes,BLACK SEEDLESS,No,per lb,N/A,1.39,2.49,240,2.4,,,,
12/6/2024,Midwest,Fruit,Grapes,RED SEEDLESS,No,per lb,N/A,1.39,3.99,608,2.63,,,,
12/6/2024,Midwest,Fruit,Grapes,WHITE SEEDLESS TYPE,No,per lb,N/A,1.39,4.99,190,2.75,,,,
12/6/2024,Midwest,Fruit,Kiwifruit,HAYWARD,No,1-lb containers with lids,N/A,3.99,3.99,114,3.99,,,,
12/6/2024,Midwest,Fruit,Kiwifruit,YELLOW FLESH,No,1-lb containers with lids,N/A,3.99,3.99,128,3.99,,,,
12/6/2024,Midwest,Fruit,Kiwifruit,HAYWARD,Yes,1-lb containers with lids,N/A,3.99,3.99,11,3.99,,,,
12/6/2024,Midwest,Fruit,Lemons,N/A,No,2 lb bag,N/A,1.99,2.99,90,2.77,,,,
12/6/2024,Midwest,Fruit,Lemons,N/A,Yes,2 lb bag,N/A,2.5,2.5,7,2.5,,,,
12/6/2024,Midwest,Fruit,Limes,N/A,No,per lb,N/A,0.99,0.99,36,0.99,,,,
12/6/2024,Midwest,Fruit,Limes,N/A,No,each,N/A,0.1,0.1,8,0.1,,,,
12/6/2024,Midwest,Fruit,Limes,N/A,Yes,per lb,N/A,1.99,1.99,13,1.99,,,,
12/6/2024,Midwest,Fruit,Mangoes,Round Varieties,No,each,N/A,0.69,1.67,574,1.07,,,,
12/6/2024,Midwest,Fruit,Mangoes,Round Varieties Marked Extra Large,No,each,N/A,1.25,1.25,7,1.25,,,,
12/6/2024,Midwest,Fruit,Mangoes,Round Varieties Marked Small,No,each,N/A,0.98,0.98,10,0.98,,,,
12/6/2024,Midwest,Fruit,Oranges,NAVEL,No,3 lb bag,N/A,1.99,3.99,165,3.19,,,,
12/6/2024,Midwest,Fruit,Oranges,NAVEL,No,8 lb bag,N/A,6.99,6.99,383,6.99,,,,
11/29/2024,Midwest,Fruit,Clementines,N/A,No,5 lb bag,N/A,6.99,6.99,9,6.99,,,,
11/29/2024,Midwest,Fruit,Clementines,N/A,No,3 lb bag,N/A,2.99,4.99,104,4.5,,,,
11/29/2024,Midwest,Fruit,Cantaloupes,N/A,No,each,N/A,2.99,3.99,112,3.85,,,,
11/29/2024,Midwest,Fruit,Blueberries,N/A,Yes,1 pint (11-12 oz cntr w/ lid),N/A,1.99,5.54,93,4.55,,,,
11/29/2024,Midwest,Fruit,Blueberries,N/A,No,1 pint (11-12 oz cntr w/ lid),N/A,1.33,6.99,1249,2.89,,,,
11/29/2024,Midwest,Fruit,Blackberries,N/A,Yes,5.6-6 oz package,N/A,5.54,5.54,67,5.54,,,,
11/29/2024,Midwest,Fruit,Blackberries,N/A,No,5.6-6 oz package,N/A,1.99,3.99,607,2.8,,,,
11/29/2024,Midwest,Fruit,Bananas,N/A,Yes,per lb,N/A,0.88,0.88,106,0.88,,,,
11/29/2024,Midwest,Fruit,Bananas,N/A,No,per lb,N/A,0.39,0.39,61,0.39,,,,
11/29/2024,Midwest,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,2.22,2.22,67,2.22,,,,
11/29/2024,Midwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.79,0.79,8,0.79,,,,
11/29/2024,Midwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1,1,114,1,,,,
11/29/2024,Midwest,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,1.49,1.49,14,1.49,,,,
11/29/2024,Midwest,Fruit,Avocados,HASS,No,each,N/A,0.5,1.5,564,0.95,,,,
11/29/2024,Midwest,Fruit,Apples,Gala/Royal Gala,Yes,2 lb bag,N/A,2.99,3.99,76,3.42,,,,
11/29/2024,Midwest,Fruit,Apples,HONEYCRISP,Yes,2 lb bag,N/A,5.99,5.99,106,5.99,,,,
11/29/2024,Midwest,Fruit,Apples,GRANNY SMITH,Yes,2 lb bag,N/A,3.48,3.97,33,3.85,,,,
11/29/2024,Midwest,Fruit,Apples,FUJI,Yes,2 lb bag,N/A,3.97,3.97,25,3.97,,,,
11/29/2024,Midwest,Fruit,Apples,JONAGOLD,Yes,per lb,N/A,1.1,1.1,67,1.1,,,,
11/29/2024,Midwest,Fruit,Apples,HONEYCRISP,Yes,per lb,N/A,1.99,2.99,16,2.43,,,,
11/29/2024,Midwest,Fruit,Apples,Gala/Royal Gala,Yes,3 lb bag,N/A,3.99,3.99,735,3.99,,,,
11/29/2024,Midwest,Fruit,Apples,GRANNY SMITH,Yes,3 lb bag,N/A,2.99,2.99,245,2.99,,,,
11/29/2024,Midwest,Fruit,Apples,COSMIC CRISP,No,per lb,N/A,1.88,2.19,144,1.93,,,,
11/29/2024,Midwest,Fruit,Apples,Gala/Royal Gala,No,per lb,N/A,0.98,1.49,223,1.38,,,,
11/29/2024,Midwest,Fruit,Apples,RED DELICIOUS,No,per lb,N/A,0.99,0.99,8,0.99,,,,
11/29/2024,Midwest,Fruit,Apples,PINK LADY/CRIPPS PINK,No,per lb,N/A,1.89,2.19,228,1.93,,,,
11/29/2024,Midwest,Fruit,Apples,HONEYCRISP,No,per lb,N/A,0.98,2.49,313,1.94,,,,
11/29/2024,Midwest,Fruit,Apples,GRANNY SMITH,No,per lb,N/A,0.99,1.99,473,1.77,,,,
11/29/2024,Midwest,Fruit,Apples,GOLDEN DELICIOUS,No,per lb,N/A,0.99,1.69,27,1.15,,,,
11/29/2024,Midwest,Fruit,Apples,FUJI,No,per lb,N/A,0.99,1.49,67,1.27,,,,
11/29/2024,Midwest,Fruit,Apples,Gala/Royal Gala,No,5 lb bag,N/A,5.99,5.99,13,5.99,,,,
11/29/2024,Midwest,Fruit,Apples,HONEYCRISP,No,5 lb bag,N/A,6.99,6.99,19,6.99,,,,
11/29/2024,Midwest,Fruit,Apples,GRANNY SMITH,No,5 lb bag,N/A,3.99,5.99,57,4.45,,,,
11/29/2024,Midwest,Fruit,Apples,FUJI,No,5 lb bag,N/A,5.99,5.99,13,5.99,,,,
11/29/2024,Midwest,Fruit,Apples,COSMIC CRISP,No,3 lb bag,N/A,4.49,4.99,138,4.95,,,,
11/29/2024,Midwest,Fruit,Apples,Gala/Royal Gala,No,3 lb bag,N/A,2,3.99,565,3.09,,,,
11/29/2024,Midwest,Fruit,Apples,RED DELICIOUS,No,3 lb bag,N/A,2,2.99,40,2.82,,,,
11/29/2024,Midwest,Fruit,Apples,PINK LADY/CRIPPS PINK,No,3 lb bag,N/A,3.99,3.99,93,3.99,,,,
11/29/2024,Midwest,Fruit,Apples,MCINTOSH,No,3 lb bag,N/A,2,2.99,283,2.93,,,,
11/29/2024,Midwest,Fruit,Apples,JONATHAN,No,3 lb bag,N/A,2.99,2.99,22,2.99,,,,
11/29/2024,Midwest,Fruit,Apples,JONAGOLD,No,3 lb bag,N/A,2.5,2.5,20,2.5,,,,
11/29/2024,Midwest,Fruit,Apples,HONEYCRISP,No,3 lb bag,N/A,2.99,4.99,186,4.44,,,,
11/29/2024,Midwest,Fruit,Apples,GRANNY SMITH,No,3 lb bag,N/A,3.99,4.99,371,4.06,,,,
11/29/2024,Midwest,Fruit,Apples,GOLDEN DELICIOUS,No,3 lb bag,N/A,2,2.99,60,2.71,,,,
11/29/2024,Midwest,Fruit,Apples,FUJI,No,3 lb bag,N/A,2,3.99,378,3.22,,,,
11/29/2024,Midwest,Fruit,Apples,EMPIRE,No,3 lb bag,N/A,2.99,2.99,96,2.99,,,,
11/29/2024,Midwest,Fruit,Satsumas,N/A,No,3 lb bag,N/A,3.98,3.98,10,3.98,,,,
11/29/2024,Midwest,Fruit,Tangerines/Mandarins,N/A,No,2 lb bag,N/A,2.99,4.99,96,3.45,,,,
11/29/2024,Midwest,Fruit,Tangerines/Mandarins,N/A,No,5 lb package,N/A,5.99,6.99,16,6.62,,,,
11/29/2024,Midwest,Fruit,Tangerines/Mandarins,N/A,No,3 lb bag,N/A,2.49,6.99,1615,3.81,,,,
11/29/2024,Midwest,Fruit,"Apples, Processed",JUICE,Yes,64 oz (1/2 gallon),N/A,3.89,3.89,61,3.89,,,,
11/29/2024,Midwest,Fruit,"Apples, Processed",JUICE MARKED CIDER,No,64 oz (1/2 gallon),N/A,2.5,3.99,48,3.12,,,,
11/29/2024,Midwest,Fruit,"Apples, Processed",JUICE,No,64 oz (1/2 gallon),N/A,2.49,2.68,109,2.51,,,,
11/29/2024,Midwest,Fruit,Watermelons,RED FLESH SEEDLESS MINIATURE,No,each,N/A,4.99,4.99,14,4.99,,,,
11/29/2024,Midwest,Fruit,Strawberries,N/A,No,1 lb package,N/A,2.99,3.99,45,3.35,,,,
11/29/2024,Midwest,Fruit,Raspberries,N/A,No,6 oz package,N/A,1.49,3.99,1332,2.53,,,,
11/29/2024,Midwest,Fruit,Pomegranates,N/A,Yes,each,N/A,3.66,3.66,67,3.66,,,,
11/29/2024,Midwest,Fruit,Pomegranates,N/A,No,each,N/A,0.99,3.99,317,2.84,,,,
11/29/2024,Midwest,Fruit,Pomegranates,N/A,No,per lb,N/A,2,2,105,2,,,,
11/29/2024,Midwest,Fruit,Pineapples,N/A,No,each,N/A,0.99,3.99,1033,2.59,,,,
11/29/2024,Midwest,Fruit,Pineapples,N/A,No,per lb,N/A,0.99,0.99,16,0.99,,,,
11/29/2024,Midwest,Fruit,Persimmons,N/A,Yes,per lb,N/A,3.54,3.54,67,3.54,,,,
11/29/2024,Midwest,Fruit,Persimmons,N/A,No,each,N/A,2,2,29,2,,,,
11/29/2024,Midwest,Fruit,Persimmons,N/A,No,per lb,N/A,1.49,1.99,29,1.77,,,,
11/29/2024,Midwest,Fruit,Pears,BARTLETT,Yes,per lb,N/A,2.54,2.54,134,2.54,,,,
11/29/2024,Midwest,Fruit,Pears,D'ANJOU,No,per lb,N/A,1.99,1.99,16,1.99,,,,
11/29/2024,Midwest,Fruit,Pears,BOSC,No,per lb,N/A,1.99,2.49,27,2.19,,,,
11/29/2024,Midwest,Fruit,Pears,BARTLETT,No,per lb,N/A,1.28,2.49,104,2.02,,,,
11/29/2024,Midwest,Fruit,Oranges,NAVEL,Yes,3 lb bag,N/A,5.54,5.54,67,5.54,,,,
11/29/2024,Midwest,Fruit,Clementines,N/A,No,2 lb bag,N/A,2.99,3.99,116,3.16,,,,
11/29/2024,Midwest,Fruit,Cranberries,N/A,No,12 oz bag,N/A,0.99,3,1585,2.06,,,,
11/29/2024,Midwest,Fruit,Cranberries,N/A,Yes,8 oz bag,N/A,3,3,7,3,,,,
11/29/2024,Midwest,Fruit,Grapefruit,RED,No,5 lb bag,N/A,4.99,4.99,245,4.99,,,,
11/29/2024,Midwest,Fruit,Grapefruit,RED,No,each,N/A,1,1,9,1,,,,
11/29/2024,Midwest,Fruit,Grapes,BLACK SEEDLESS,No,per lb,N/A,1.88,2.99,312,2.43,,,,
11/29/2024,Midwest,Fruit,Grapes,RED SEEDLESS,No,per lb,N/A,1.88,3.99,1003,2.62,,,,
11/29/2024,Midwest,Fruit,Grapes,WHITE SEEDLESS TYPE,No,per lb,N/A,1.88,3.99,586,2.67,,,,
11/29/2024,Midwest,Fruit,Grapes,Red Globe Seeded Type,No,per lb,N/A,2.49,2.99,38,2.7,,,,
11/29/2024,Midwest,Fruit,Grapes,RED SEEDLESS,Yes,per lb,N/A,3.89,3.89,67,3.89,,,,
11/29/2024,Midwest,Fruit,Honeydews,N/A,No,each,N/A,2.99,2.99,7,2.99,,,,
11/29/2024,Midwest,Fruit,Kiwifruit,HAYWARD,No,each,N/A,0.59,0.6,19,0.59,,,,
11/29/2024,Midwest,Fruit,Lemons,N/A,No,per lb,N/A,0.99,1.29,21,1.09,,,,
11/29/2024,Midwest,Fruit,Lemons,N/A,No,2 lb bag,N/A,2.99,2.99,748,2.99,,,,
11/29/2024,Midwest,Fruit,Lemons,N/A,No,each,N/A,0.5,0.88,236,0.69,,,,
11/29/2024,Midwest,Fruit,Lemons,N/A,Yes,2 lb bag,N/A,4.49,4.49,106,4.49,,,,
11/29/2024,Midwest,Fruit,Limes,N/A,No,per lb,N/A,0.88,0.99,120,0.89,,,,
11/29/2024,Midwest,Fruit,Limes,N/A,No,each,N/A,0.09,0.5,104,0.47,,,,
11/29/2024,Midwest,Fruit,Limes,N/A,Yes,per lb,N/A,1.99,1.99,13,1.99,,,,
11/29/2024,Midwest,Fruit,Mangoes,Round Varieties,No,each,N/A,0.79,1.49,785,0.83,,,,
11/29/2024,Midwest,Fruit,Oranges,NAVEL,No,3 lb bag,N/A,2.99,4.99,158,3.26,,,,
11/29/2024,Midwest,Fruit,Oranges,NAVEL,No,per lb,N/A,0.99,1.79,171,1.59,,,,
11/29/2024,Midwest,Fruit,Oranges,NAVEL,No,4 lb bag,N/A,2.49,6.99,1027,2.86,,,,
11/29/2024,Midwest,Fruit,Oranges,NAVEL,No,each,N/A,0.99,1.67,294,1.07,,,,
11/22/2024,Midwest,Fruit,Cantaloupes,N/A,No,each,N/A,3.99,3.99,96,3.99,,,,
11/22/2024,Midwest,Fruit,Blueberries,N/A,Yes,1 pint (11-12 oz cntr w/ lid),N/A,1.99,5.54,74,5.2,,,,
11/22/2024,Midwest,Fruit,Blueberries,N/A,No,6 oz package,N/A,1.99,3.34,55,2.63,,,,
11/22/2024,Midwest,Fruit,Blueberries,N/A,No,1 pint (11-12 oz cntr w/ lid),N/A,0.99,7.99,1397,2.69,,,,
11/22/2024,Midwest,Fruit,Blackberries,N/A,No,5.6-6 oz package,N/A,0.99,3.34,841,2.37,,,,
11/22/2024,Midwest,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,2.22,2.22,67,2.22,,,,
11/22/2024,Midwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.79,0.79,8,0.79,,,,
11/22/2024,Midwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1.49,1.49,14,1.49,,,,
11/22/2024,Midwest,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,1.66,1.66,7,1.66,,,,
11/22/2024,Midwest,Fruit,Avocados,HASS,No,each,N/A,0.59,2,640,0.91,,,,
11/22/2024,Midwest,Fruit,Apples,Gala/Royal Gala,Yes,2 lb bag,N/A,2.99,2.99,39,2.99,,,,
11/22/2024,Midwest,Fruit,Apples,GRANNY SMITH,Yes,2 lb bag,N/A,2.99,3.97,47,3.51,,,,
11/22/2024,Midwest,Fruit,Apples,FUJI,Yes,2 lb bag,N/A,3.97,3.97,25,3.97,,,,
11/22/2024,Midwest,Fruit,Apples,OPAL,Yes,per lb,N/A,2.54,2.54,67,2.54,,,,
11/22/2024,Midwest,Fruit,Apples,JONAGOLD,Yes,per lb,N/A,1.1,1.1,67,1.1,,,,
11/22/2024,Midwest,Fruit,Apples,HONEYCRISP,Yes,per lb,N/A,1.96,3.88,76,3.65,,,,
11/22/2024,Midwest,Fruit,Apples,GRANNY SMITH,Yes,per lb,N/A,2.21,2.21,67,2.21,,,,
11/22/2024,Midwest,Fruit,Apples,Envy,No,per lb,N/A,2.79,2.79,9,2.79,,,,
11/22/2024,Midwest,Fruit,Apples,Gala/Royal Gala,No,per lb,N/A,0.99,1.49,393,1.2,,,,
11/22/2024,Midwest,Fruit,Apples,RED DELICIOUS,No,per lb,N/A,0.98,1.69,233,1.08,,,,
11/22/2024,Midwest,Fruit,Apples,PINK LADY/CRIPPS PINK,No,per lb,N/A,0.99,1.89,387,1.45,,,,
11/22/2024,Midwest,Fruit,Apples,OPAL,No,per lb,N/A,2.79,2.79,9,2.79,,,,
11/22/2024,Midwest,Fruit,Apples,MCINTOSH,No,per lb,N/A,0.99,1.69,256,1.07,,,,
11/22/2024,Midwest,Fruit,Apples,HONEYCRISP,No,per lb,N/A,0.98,2.99,414,2.01,,,,
11/22/2024,Midwest,Fruit,Apples,GRANNY SMITH,No,per lb,N/A,0.99,1.99,463,1.33,,,,
11/22/2024,Midwest,Fruit,Apples,GOLDEN DELICIOUS,No,per lb,N/A,0.69,1.69,63,1.35,,,,
11/22/2024,Midwest,Fruit,Apples,FUJI,No,per lb,N/A,0.97,1.99,129,1.51,,,,
11/22/2024,Midwest,Fruit,Apples,Gala/Royal Gala,No,5 lb bag,N/A,5,5.99,22,5.58,,,,
11/22/2024,Midwest,Fruit,Apples,RED DELICIOUS,No,5 lb bag,N/A,5,5,9,5,,,,
11/22/2024,Midwest,Fruit,Apples,HONEYCRISP,No,5 lb bag,N/A,5.99,5.99,22,5.99,,,,
11/22/2024,Midwest,Fruit,Apples,GRANNY SMITH,No,5 lb bag,N/A,5.99,5.99,13,5.99,,,,
11/22/2024,Midwest,Fruit,Apples,FUJI,No,5 lb bag,N/A,5.99,5.99,13,5.99,,,,
11/22/2024,Midwest,Fruit,Apples,AMBROSIA,No,5 lb bag,N/A,5,5,9,5,,,,
11/22/2024,Midwest,Fruit,Apples,COSMIC CRISP,No,3 lb bag,N/A,4.49,4.99,697,4.98,,,,
11/22/2024,Midwest,Fruit,Apples,Gala/Royal Gala,No,3 lb bag,N/A,2.88,3.5,152,3.05,,,,
11/22/2024,Midwest,Fruit,Apples,RED DELICIOUS,No,3 lb bag,N/A,2.88,3.5,48,3.14,,,,
11/22/2024,Midwest,Fruit,Apples,MCINTOSH,No,3 lb bag,N/A,1.99,2.99,49,2.58,,,,
11/22/2024,Midwest,Fruit,Apples,JONATHAN,No,3 lb bag,N/A,2.88,2.99,32,2.96,,,,
11/22/2024,Midwest,Fruit,Apples,JONAGOLD,No,3 lb bag,N/A,2.99,2.99,20,2.99,,,,
11/22/2024,Midwest,Fruit,Apples,HONEYCRISP,No,3 lb bag,N/A,1.99,4.99,774,4.65,,,,
11/22/2024,Midwest,Fruit,Apples,GRANNY SMITH,No,3 lb bag,N/A,2.5,4.99,104,3.27,,,,
11/22/2024,Midwest,Fruit,Apples,GOLDEN DELICIOUS,No,3 lb bag,N/A,2.88,2.99,52,2.97,,,,
11/22/2024,Midwest,Fruit,Apples,FUJI,No,3 lb bag,N/A,2.88,3.5,35,3.19,,,,
11/22/2024,Midwest,Fruit,Apples,EMPIRE,No,3 lb bag,N/A,2.99,2.99,96,2.99,,,,
11/22/2024,Midwest,Fruit,Apples,CORTLAND,No,3 lb bag,N/A,2.88,2.88,10,2.88,,,,
11/22/2024,Midwest,Fruit,Tangerines/Mandarins,N/A,Yes,2 lb bag,N/A,3.99,3.99,39,3.99,,,,
11/22/2024,Midwest,Fruit,Tangerines/Mandarins,N/A,No,2 lb bag,N/A,2.99,2.99,14,2.99,,,,
11/22/2024,Midwest,Fruit,Tangerines/Mandarins,N/A,No,3 lb bag,N/A,2.99,6.99,1241,3.97,,,,
11/22/2024,Midwest,Fruit,"Apples, Processed",JUICE MARKED CIDER,No,128 oz (1 gallon),N/A,9.98,9.98,9,9.98,,,,
11/22/2024,Midwest,Fruit,"Apples, Processed",JUICE MARKED CIDER,No,64 oz (1/2 gallon),N/A,2.5,4.99,570,3.33,,,,
11/22/2024,Midwest,Fruit,"Apples, Processed",JUICE,No,64 oz (1/2 gallon),N/A,1.99,3,349,2.57,,,,
11/22/2024,Midwest,Fruit,Strawberries,N/A,No,1 lb package,N/A,3.99,4.99,30,4.46,,,,
11/22/2024,Midwest,Fruit,Raspberries,N/A,Yes,6 oz package,N/A,3.34,3.34,67,3.34,,,,
11/22/2024,Midwest,Fruit,Raspberries,N/A,No,6 oz package,N/A,2,3.34,843,2.89,,,,
11/22/2024,Midwest,Fruit,Pomegranates,N/A,No,each,N/A,0.69,5.99,480,1.57,,,,
11/22/2024,Midwest,Fruit,Pineapples,N/A,No,each,N/A,0.99,3.99,1908,2.37,,,,
11/22/2024,Midwest,Fruit,Pineapples,N/A,No,per lb,N/A,0.99,0.99,16,0.99,,,,
11/22/2024,Midwest,Fruit,Persimmons,N/A,Yes,per lb,N/A,3.54,3.54,67,3.54,,,,
11/22/2024,Midwest,Fruit,Persimmons,N/A,No,each,N/A,0.69,0.69,188,0.69,,,,
11/22/2024,Midwest,Fruit,Persimmons,N/A,No,per lb,N/A,1.49,1.99,23,1.84,,,,
11/22/2024,Midwest,Fruit,Pears,BARTLETT,Yes,per lb,N/A,2.54,2.54,67,2.54,,,,
11/22/2024,Midwest,Fruit,Pears,D'ANJOU,No,per lb,N/A,1.99,2.29,25,2.1,,,,
11/22/2024,Midwest,Fruit,Pears,BOSC,No,per lb,N/A,1.99,2.29,31,2.08,,,,
11/22/2024,Midwest,Fruit,Pears,BARTLETT,No,per lb,N/A,1.49,2.49,311,2,,,,
