report_date,region,class,commodity,variety,organic,unit,environment,price_min,price_max,current_ad_count,current_wtd_avg_price,priorwk_ad_count,priorwk_wtd_avg_price,prioryr_ad_count,prioryr_wtd_avg_price
3/19/2021,Northeast,Fruit,Strawberries,N/A,Yes,1 lb package,N/A,4.99,5,467,4.99,190,4.99,368,3.45
3/19/2021,Northeast,Fruit,Strawberries,N/A,No,2 lb package,N/A,5,5.99,594,5.3,0,0,0,0
3/19/2021,Northeast,Fruit,Limes,N/A,No,each,N/A,0.2,0.8,253,0.35,121,0.39,338,0.54
3/19/2021,Northeast,Fruit,Apples,FUJI,Yes,per lb,N/A,1.99,2.49,131,2.05,81,1.97,265,1.98
3/19/2021,Northeast,Fruit,Apples,PINK LADY/CRIPPS PINK,No,per lb,N/A,1.49,1.99,268,1.84,205,1.97,16,1.58
3/19/2021,Northeast,Fruit,Apples,PINK LADY/CRIPPS PINK,Yes,per lb,N/A,1.99,1.99,70,1.99,0,0,0,0
3/19/2021,Northeast,Fruit,Apples,HONEYCRISP,Yes,per lb,N/A,2.49,3.14,73,3.11,3,2.49,345,3.73
3/19/2021,Northeast,Fruit,Apples,MCINTOSH,No,3 lb bag,N/A,1.99,2.99,158,2.59,43,2.99,444,2.68
3/19/2021,Northeast,Fruit,Plums,INTERSPECIFIC TYPE,No,per lb,N/A,2.49,2.49,2,2.49,319,2.08,136,2.49
3/19/2021,Northeast,Fruit,Raspberries,RED,Yes,6 oz package,N/A,3.99,4.99,341,4.2,260,4.26,778,4.07
3/19/2021,Northeast,Fruit,Raspberries,RED,No,6 oz package,N/A,2.49,3.5,799,3.11,499,3.17,792,3.34
3/19/2021,Northeast,Fruit,Lemons,N/A,Yes,2 lb bag,N/A,3.99,3.99,6,3.99,79,5.99,79,2.99
3/19/2021,Northeast,Fruit,Grapes,RED SEEDLESS,No,per lb,N/A,0.99,3.99,2485,1.95,1266,2.38,2418,2.18
3/19/2021,Northeast,Fruit,Grapes,WHITE SEEDLESS TYPE,No,per lb,N/A,1.99,3.99,162,3.18,386,2.43,996,2.54
3/19/2021,Northeast,Fruit,Kiwifruit,HAYWARD,Yes,1 lb bag,N/A,3.99,3.99,415,3.99,59,3.33,255,3.99
3/19/2021,Northeast,Fruit,Apples,GRANNY SMITH,Yes,per lb,N/A,1.79,1.99,95,1.82,100,2.05,109,2.21
3/19/2021,Northeast,Fruit,Kiwifruit,HAYWARD,No,each,N/A,0.5,0.9,137,0.55,183,0.48,221,0.61
3/19/2021,Northeast,Fruit,Oranges,NAVEL,Yes,per lb,N/A,1.99,1.99,5,1.99,40,0.99,20,1.49
3/19/2021,Northeast,Fruit,Oranges,NAVEL,No,per lb,N/A,0.99,3.99,224,1.8,46,1.49,339,1.07
3/19/2021,Northeast,Fruit,Apples,JONAGOLD,No,per lb,N/A,0.99,0.99,6,0.99,0,0,0,0
3/19/2021,Northeast,Fruit,Clementines,N/A,Yes,3 lb bag,N/A,3.99,3.99,190,3.99,0,0,0,0
3/19/2021,Northeast,Fruit,Grapefruit,RED,No,each,N/A,0.5,1,484,0.99,600,0.95,323,1.03
3/19/2021,Northeast,Fruit,Grapefruit,RED,Yes,each,N/A,2.5,2.5,35,2.5,28,2.13,0,0
3/19/2021,Northeast,Fruit,Clementines,N/A,No,3 lb bag,N/A,3.99,6.99,373,4.57,507,4.22,262,4.75
3/19/2021,Northeast,Fruit,Clementines,N/A,No,2 lb bag,N/A,1.89,3.99,99,2.81,39,3.37,146,2.7
3/19/2021,Northeast,Fruit,Papaya,MARADOL/TAINUNG TYPES,No,per lb,N/A,0.99,1.99,24,1.66,0,0,0,0
3/19/2021,Northeast,Fruit,Tangelos,N/A,No,each,N/A,0.79,1,344,0.96,220,0.97,255,1
3/19/2021,Northeast,Fruit,Tangelos,N/A,No,3 lb bag,N/A,4.99,4.99,215,4.99,418,4.2,70,3.99
3/19/2021,Northeast,Fruit,Apples,GRANNY SMITH,No,per lb,N/A,1.49,1.59,57,1.51,870,1.47,476,1.66
3/19/2021,Northeast,Fruit,Apples,BRAEBURN,No,per lb,N/A,1.49,1.49,10,1.49,0,0,0,0
3/19/2021,Northeast,Fruit,Apples,Gala/Royal Gala,Yes,per lb,N/A,1.99,2,155,1.99,110,2,39,2.37
3/19/2021,Northeast,Fruit,Apples,Gala/Royal Gala,No,per lb,N/A,1.29,1.99,228,1.51,306,1.56,1090,1.34
3/19/2021,Northeast,Fruit,Grapes,BLACK SEEDLESS,No,per lb,N/A,2.79,2.79,175,2.79,332,2.4,385,2.66
3/19/2021,Northeast,Fruit,Apples,HONEYCRISP,No,per lb,N/A,1.49,2.99,603,2.34,286,2.69,861,2.21
3/19/2021,Northeast,Fruit,Apples,HONEYCRISP,Yes,2 lb bag,N/A,7.99,7.99,31,7.99,0,0,0,0
3/19/2021,Northeast,Fruit,Apples,GRANNY SMITH,Yes,2 lb bag,N/A,4.99,4.99,255,4.99,255,4.99,30,3.47
3/19/2021,Northeast,Fruit,Oranges,NAVEL,No,8 lb bag,N/A,5,6.99,209,5.71,22,6.99,81,5
3/19/2021,Northeast,Fruit,Oranges,NAVEL,Yes,4 lb bag,N/A,4.99,5.99,14,5.56,51,6.83,8,4.99
3/19/2021,Northeast,Fruit,Oranges,NAVEL,No,4 lb bag,N/A,1.99,5.99,987,3.46,474,4.58,727,4.24
3/19/2021,Northeast,Fruit,Apples,Gala/Royal Gala,Yes,2 lb bag,N/A,2.99,4.99,329,4.54,255,4.99,30,3.47
3/19/2021,Northeast,Fruit,Honeydews,N/A,No,each,N/A,2.49,3.99,778,3.36,516,3.35,1188,3.44
3/19/2021,Northeast,Fruit,Apples,Gala/Royal Gala,No,3 lb bag,N/A,1.99,2.99,15,2.52,65,3.33,740,3.63
3/19/2021,Northeast,Fruit,Apples,Gala/Royal Gala,Yes,3 lb bag,N/A,3.89,4.99,346,3.91,134,5.99,263,5.96
3/19/2021,Northeast,Fruit,Apples,Gala/Royal Gala,No,5 lb bag,N/A,4.99,4.99,22,4.99,22,4.99,0,0
3/19/2021,Northeast,Fruit,Honeydews,N/A,No,per lb,N/A,0.99,0.99,6,0.99,6,0.88,0,0
3/19/2021,Northeast,Fruit,Apples,FUJI,Yes,2 lb bag,N/A,4.99,4.99,255,4.99,255,4.99,30,3.47
3/19/2021,Northeast,Fruit,Oranges,NAVEL,No,3 lb bag,N/A,3.99,5.99,88,4.17,77,3.03,84,3.07
3/19/2021,Northeast,Fruit,Watermelons,RED FLESH SEEDLESS TYPE,No,each,N/A,3.99,3.99,81,3.99,0,0,0,0
3/19/2021,Northeast,Fruit,Blueberries,N/A,Yes,1 pint package,N/A,3.5,4.99,13,4.3,0,0,0,0
3/19/2021,Northeast,Fruit,Blueberries,N/A,No,1 pint package,N/A,1.99,3.99,770,2.69,477,3.28,0,0
3/19/2021,Northeast,Fruit,Tangerines/Mandarins,N/A,No,per lb,N/A,1.49,3.99,463,3.24,455,3.03,2,1.98
3/19/2021,Northeast,Fruit,Tangerines/Mandarins,N/A,No,3 lb bag,N/A,2.99,5.99,322,4.45,717,3.45,1246,4.29
3/19/2021,Northeast,Fruit,Tangerines/Mandarins,N/A,Yes,2 lb bag,N/A,3.59,6.99,283,4.09,0,0,70,3.99
3/19/2021,Northeast,Fruit,Tangerines/Mandarins,N/A,No,2 lb bag,N/A,1.99,2.99,342,2.55,190,3.99,57,3.49
3/19/2021,Northeast,Fruit,Avocados,HASS,Yes,each,N/A,1.62,2,153,1.95,115,1.31,0,0
3/19/2021,Northeast,Fruit,"Apples, Processed",JUICE MARKED CIDER,No,64 oz (1/2 gallon),N/A,1.49,1.79,49,1.53,0,0,0,0
3/19/2021,Northeast,Fruit,Avocados,HASS,No,each,N/A,0.65,1.67,1237,0.94,2551,1.07,475,1.33
3/19/2021,Northeast,Fruit,Apples,GOLDEN DELICIOUS,No,per lb,N/A,1.99,1.99,7,1.99,27,1.53,38,1.35
3/19/2021,Northeast,Fruit,Blueberries,N/A,No,18 oz package,N/A,4.99,4.99,22,4.99,22,4.99,0,0
3/19/2021,Northeast,Fruit,Oranges,VALENCIA,No,each,N/A,0.4,0.4,48,0.4,0,0,0,0
3/19/2021,Northeast,Fruit,Oranges,VALENCIA,No,4 lb bag,N/A,3.5,3.5,26,3.5,74,4.12,0,0
3/19/2021,Northeast,Fruit,Watermelons,RED FLESH SEEDLESS MINIATURE,No,each,N/A,2.49,4.99,525,4.01,430,4.18,1330,3.67
3/19/2021,Northeast,Fruit,Blackberries,N/A,No,5.6-6 oz package,N/A,1.89,3.5,451,2.89,491,3.18,1161,2.54
3/19/2021,Northeast,Fruit,Blackberries,N/A,Yes,5.6-6 oz package,N/A,4.99,4.99,70,4.99,70,4.99,363,4.17
3/19/2021,Northeast,Fruit,Lemons,N/A,No,2 lb bag,N/A,3.49,3.99,735,3.66,260,3.69,425,2.92
3/19/2021,Northeast,Fruit,Tangerines/Mandarins,N/A,No,each,N/A,0.79,0.8,27,0.8,46,0.9,0,0
3/19/2021,Northeast,Fruit,Bananas,N/A,Yes,per lb,N/A,0.69,0.79,127,0.79,54,0.88,422,0.77
3/19/2021,Northeast,Fruit,Blueberries,N/A,Yes,6 oz package,N/A,4.99,4.99,70,4.99,77,4.9,70,4.99
3/19/2021,Northeast,Fruit,Pears,BARTLETT,Yes,per lb,N/A,1.69,1.89,97,1.78,62,2.01,5,1.99
3/19/2021,Northeast,Fruit,Peaches,VARIOUS YELLOW FLESH VARIETIES,No,per lb,N/A,1.99,2.99,543,2.12,456,2.11,621,2.13
3/19/2021,Northeast,Fruit,Cantaloupes,N/A,No,each,N/A,1.5,3.99,1819,2.7,1293,2.77,1657,1.7
3/19/2021,Northeast,Fruit,Bananas,N/A,No,per lb,N/A,0.49,0.59,446,0.53,60,0.64,83,0.39
3/19/2021,Northeast,Fruit,Nectarines,VARIOUS YELLOW FLESH VARIETIES,No,per lb,N/A,1.69,2.99,366,2.14,195,2.27,646,2.2
3/19/2021,Northeast,Fruit,Pears,BOSC,No,per lb,N/A,1.19,1.89,187,1.51,105,1.85,61,1.56
3/19/2021,Northeast,Fruit,Blueberries,N/A,No,6 oz package,N/A,2.49,3.99,221,3.14,68,2.75,594,3.35
3/19/2021,Northeast,Fruit,Apples,GOLDEN DELICIOUS,No,3 lb bag,N/A,1.99,2.99,96,2.92,0,0,71,2.99
3/19/2021,Northeast,Fruit,Pears,BARTLETT,No,per lb,N/A,1.19,1.99,419,1.71,495,1.94,399,1.17
3/19/2021,Northeast,Fruit,Pineapples,N/A,No,each,N/A,1.79,3.99,1182,2.22,334,2.78,1198,2.71
3/19/2021,Northeast,Fruit,Pineapples,N/A,Yes,each,N/A,5.99,5.99,72,5.99,0,0,0,0
3/19/2021,Northeast,Fruit,Grapes,Red Globe Seeded Type,No,per lb,N/A,1.99,2.49,298,2.06,0,0,0,0
3/12/2021,Northeast,Fruit,Oranges,NAVEL,Yes,per lb,N/A,0.99,0.99,40,0.99,5,1.79,7,2.99
3/12/2021,Northeast,Fruit,Grapes,WHITE SEEDLESS TYPE,No,per lb,N/A,1.97,2.99,386,2.43,835,2.22,1560,1.96
3/12/2021,Northeast,Fruit,Pears,D'ANJOU,No,per lb,N/A,1.29,1.99,610,1.95,359,1.89,1175,1.71
3/12/2021,Northeast,Fruit,Grapes,RED SEEDLESS,No,per lb,N/A,1.69,2.99,1266,2.38,2065,2.02,1847,2.28
3/12/2021,Northeast,Fruit,Oranges,NAVEL,No,per lb,N/A,1.49,1.49,46,1.49,17,1.69,219,1.41
3/12/2021,Northeast,Fruit,Blueberries,N/A,No,18 oz package,N/A,4.99,4.99,22,4.99,22,4.99,0,0
3/12/2021,Northeast,Fruit,Grapes,BLACK SEEDLESS,No,per lb,N/A,1.99,2.99,332,2.4,544,2.18,588,1.96
3/12/2021,Northeast,Fruit,Blueberries,N/A,No,1 pint package,N/A,2.97,6.99,477,3.28,244,3.41,19,3
3/12/2021,Northeast,Fruit,"Apples, Processed",JUICE,No,128 oz (1 gallon),N/A,4.48,4.48,210,4.48,210,4.48,37,4.98
3/12/2021,Northeast,Fruit,Pears,BOSC,No,per lb,N/A,1.49,1.99,105,1.85,349,1.89,634,1.68
3/12/2021,Northeast,Fruit,Oranges,VALENCIA,No,4 lb bag,N/A,2.5,4.99,74,4.12,63,3.99,26,2.5
3/12/2021,Northeast,Fruit,Pears,D'ANJOU,Yes,per lb,N/A,1.99,1.99,43,1.99,5,1.99,5,1.69
3/12/2021,Northeast,Fruit,Blackberries,N/A,No,5.6-6 oz package,N/A,2.49,3.5,491,3.18,768,3.21,583,2.93
3/12/2021,Northeast,Fruit,Cantaloupes,N/A,No,each,N/A,1.99,3.99,1293,2.77,168,3.09,1483,2.32
3/12/2021,Northeast,Fruit,Oranges,NAVEL,No,8 lb bag,N/A,6.99,6.99,22,6.99,79,7.71,267,6.99
3/12/2021,Northeast,Fruit,Honeydews,N/A,No,each,N/A,2.99,3.99,516,3.35,100,3.62,278,3.21
3/12/2021,Northeast,Fruit,Avocados,HASS,No,each,N/A,0.67,2,2551,1.07,1636,1.04,511,1.4
3/12/2021,Northeast,Fruit,Clementines,N/A,No,2 lb bag,N/A,2.49,3.99,39,3.37,5,2.99,107,3.55
3/12/2021,Northeast,Fruit,Honeydews,N/A,No,per lb,N/A,0.88,0.88,6,0.88,0,0,6,0.79
3/12/2021,Northeast,Fruit,Limes,N/A,No,each,N/A,0.33,0.67,121,0.39,535,0.47,347,0.37
3/12/2021,Northeast,Fruit,Peaches,VARIOUS YELLOW FLESH VARIETIES,No,per lb,N/A,1.98,2.49,456,2.11,691,2.08,956,2.26
3/12/2021,Northeast,Fruit,Lemons,N/A,No,each,N/A,0.25,0.69,642,0.57,1141,0.53,458,0.5
3/12/2021,Northeast,Fruit,Clementines,N/A,No,3 lb bag,N/A,2.98,6.99,507,4.22,959,3.89,959,3.94
3/12/2021,Northeast,Fruit,Apples,Gala/Royal Gala,Yes,per lb,N/A,1.99,2.29,110,2,407,1.99,385,1.9
3/12/2021,Northeast,Fruit,Pineapples,N/A,No,each,N/A,1.99,2.99,334,2.78,915,2.81,1307,2.76
3/12/2021,Northeast,Fruit,Bananas,N/A,Yes,per lb,N/A,0.69,0.99,54,0.88,43,0.79,660,0.7
3/12/2021,Northeast,Fruit,Clementines,N/A,No,5 lb package,N/A,7.99,7.99,267,7.99,0,0,0,0
3/12/2021,Northeast,Fruit,Blueberries,N/A,Yes,6 oz package,N/A,3.98,4.99,77,4.9,330,4.21,295,3.02
3/12/2021,Northeast,Fruit,Tangerines/Mandarins,N/A,No,5 lb package,N/A,6.99,6.99,210,6.99,219,6.91,79,5.29
3/12/2021,Northeast,Fruit,Tangerines/Mandarins,N/A,No,per lb,N/A,2.99,3.49,455,3.03,92,2.97,435,2.99
3/12/2021,Northeast,Fruit,Tangerines/Mandarins,N/A,No,3 lb bag,N/A,2.88,4.99,717,3.45,617,3.22,454,3.94
3/12/2021,Northeast,Fruit,Tangerines/Mandarins,N/A,No,2 lb bag,N/A,3.99,3.99,190,3.99,418,2.99,43,2.99
3/12/2021,Northeast,Fruit,Tangerines/Mandarins,N/A,No,each,N/A,0.8,1,46,0.9,27,1.44,0,0
3/12/2021,Northeast,Fruit,Tangelos,N/A,No,per lb,N/A,1.49,1.49,10,1.49,76,1.43,70,2.99
3/12/2021,Northeast,Fruit,Tangelos,N/A,No,3 lb bag,N/A,3.5,4.99,418,4.2,497,3.78,218,3.52
3/12/2021,Northeast,Fruit,Apples,RED DELICIOUS,No,3 lb bag,N/A,2.99,2.99,43,2.99,62,2.99,290,4.7
3/12/2021,Northeast,Fruit,Mangoes,N/A,No,each,N/A,0.77,2,1196,1.01,1416,1.1,855,0.97
3/12/2021,Northeast,Fruit,Apples,RED DELICIOUS,No,per lb,N/A,1.49,1.99,36,1.52,201,1.32,127,1.11
3/12/2021,Northeast,Fruit,Tangelos,N/A,No,each,N/A,0.67,1,220,0.97,294,0.95,291,0.95
3/12/2021,Northeast,Fruit,Blackberries,N/A,Yes,5.6-6 oz package,N/A,4.99,4.99,70,4.99,330,4.21,105,4.74
3/12/2021,Northeast,Fruit,Watermelons,RED FLESH SEEDLESS MINIATURE,No,each,N/A,2.99,4.99,430,4.18,415,3.99,296,2.79
3/12/2021,Northeast,Fruit,Oranges,NAVEL,No,4 lb bag,N/A,2.99,5.99,474,4.58,1260,3.39,803,4.23
3/12/2021,Northeast,Fruit,Oranges,NAVEL,Yes,4 lb bag,N/A,5.99,6.99,51,6.83,254,4.6,135,5.99
3/12/2021,Northeast,Fruit,Apples,HONEYCRISP,No,per lb,N/A,1.99,2.99,286,2.69,503,2.42,633,2.11
3/12/2021,Northeast,Fruit,Apples,PINK LADY/CRIPPS PINK,No,per lb,N/A,1.49,1.99,205,1.97,9,1.49,40,1.25
3/12/2021,Northeast,Fruit,Apples,HONEYCRISP,Yes,per lb,N/A,2.49,2.49,3,2.49,110,2.85,265,3.99
3/12/2021,Northeast,Fruit,Kiwifruit,HAYWARD,Yes,1 lb bag,N/A,2.99,3.49,59,3.33,434,3.95,255,3.99
3/12/2021,Northeast,Fruit,Raspberries,RED,No,6 oz package,N/A,2.5,3.5,499,3.17,510,3.18,430,3.38
3/12/2021,Northeast,Fruit,Raspberries,RED,Yes,6 oz package,N/A,3.99,4.99,260,4.26,333,4.2,90,4.99
3/12/2021,Northeast,Fruit,Kiwifruit,HAYWARD,No,each,N/A,0.44,0.5,183,0.48,631,0.52,328,0.55
3/12/2021,Northeast,Fruit,Apples,GRANNY SMITH,No,per lb,N/A,0.99,1.99,870,1.47,113,1.15,701,1.65
3/12/2021,Northeast,Fruit,Apples,GRANNY SMITH,Yes,3 lb bag,N/A,5.99,5.99,134,5.99,43,5.99,263,5.96
3/12/2021,Northeast,Fruit,Apples,GRANNY SMITH,Yes,per lb,N/A,1.69,2.49,100,2.05,5,1.99,142,1.88
3/12/2021,Northeast,Fruit,Apples,GOLDEN DELICIOUS,No,per lb,N/A,1.49,1.99,27,1.53,89,1.49,36,1.32
3/12/2021,Northeast,Fruit,Apples,GRANNY SMITH,Yes,2 lb bag,N/A,4.99,4.99,255,4.99,0,0,30,3.49
3/12/2021,Northeast,Fruit,Plums,INTERSPECIFIC TYPE,No,per lb,N/A,1.98,2.49,319,2.08,367,2.16,0,0
3/12/2021,Northeast,Fruit,Pears,BARTLETT,No,per lb,N/A,0.99,1.99,495,1.94,367,1.54,397,1.47
3/12/2021,Northeast,Fruit,Pears,BARTLETT,Yes,per lb,N/A,1.98,2.29,62,2.01,5,1.99,107,1.82
3/12/2021,Northeast,Fruit,Lemons,N/A,Yes,2 lb bag,N/A,5.99,5.99,79,5.99,0,0,134,3.99
3/12/2021,Northeast,Fruit,"Apples, Processed",JUICE,Yes,64 oz (1/2 gallon),N/A,2.5,2.99,108,2.89,105,2.51,54,2.66
3/12/2021,Northeast,Fruit,Apples,MCINTOSH,No,per lb,N/A,0.99,0.99,117,0.99,6,0.99,51,1.23
3/12/2021,Northeast,Fruit,Blueberries,N/A,No,6 oz package,N/A,1.5,3.34,68,2.75,427,3.33,733,3.16
3/12/2021,Northeast,Fruit,Apples,MCINTOSH,No,3 lb bag,N/A,2.99,2.99,43,2.99,19,2.99,14,2.99
3/12/2021,Northeast,Fruit,Oranges,NAVEL,No,3 lb bag,N/A,2.99,3.99,77,3.03,74,2.99,65,3.04
3/12/2021,Northeast,Fruit,Apples,FUJI,Yes,per lb,N/A,1.69,1.99,81,1.97,94,2.08,37,1.91
3/12/2021,Northeast,Fruit,Bananas,N/A,No,per lb,N/A,0.49,0.69,60,0.64,232,0.53,214,0.47
3/12/2021,Northeast,Fruit,Apples,FUJI,No,per lb,N/A,0.88,1.99,743,1.62,96,1.64,448,1.52
3/12/2021,Northeast,Fruit,Nectarines,VARIOUS YELLOW FLESH VARIETIES,No,per lb,N/A,1.98,2.49,195,2.27,206,2.15,1036,2.23
3/12/2021,Northeast,Fruit,Apples,FUJI,No,3 lb bag,N/A,2.99,2.99,2,2.99,0,0,0,0
3/12/2021,Northeast,Fruit,"Apples, Processed",JUICE,No,64 oz (1/2 gallon),N/A,1.49,4.29,1943,2,1624,2.03,1651,2.08
3/12/2021,Northeast,Fruit,Strawberries,N/A,No,1 lb package,N/A,0.99,3.99,1232,2.74,1566,2.98,1431,2.49
3/12/2021,Northeast,Fruit,Plums,N/A,No,per lb,N/A,2.49,2.49,43,2.49,49,2.43,436,2.02
3/12/2021,Northeast,Fruit,Lemons,N/A,No,2 lb bag,N/A,2.99,3.99,260,3.69,481,3.21,202,3.88
3/12/2021,Northeast,Fruit,Apples,FUJI,Yes,2 lb bag,N/A,4.99,4.99,255,4.99,0,0,30,3.49
3/12/2021,Northeast,Fruit,Avocados,HASS,Yes,each,N/A,1,2,115,1.31,247,1.73,0,0
3/12/2021,Northeast,Fruit,Grapefruit,RED,No,each,N/A,0.5,1.25,600,0.95,993,0.98,254,1.1
3/12/2021,Northeast,Fruit,Grapefruit,RED,Yes,each,N/A,2,2.5,28,2.13,35,2.1,56,1.95
3/12/2021,Northeast,Fruit,Grapefruit,RED,Yes,per lb,N/A,1.29,1.29,110,1.29,0,0,0,0
3/12/2021,Northeast,Fruit,Strawberries,N/A,Yes,1 lb package,N/A,4.99,4.99,190,4.99,489,5.61,221,3.55
3/12/2021,Northeast,Fruit,Apples,Gala/Royal Gala,No,per lb,N/A,0.99,1.99,306,1.56,139,1.64,1084,1.56
3/12/2021,Northeast,Fruit,Apples,Gala/Royal Gala,No,5 lb bag,N/A,4.99,4.99,22,4.99,22,4.99,0,0
3/12/2021,Northeast,Fruit,Apples,Gala/Royal Gala,Yes,2 lb bag,N/A,4.99,4.99,255,4.99,0,0,30,3.49
3/12/2021,Northeast,Fruit,Apples,Gala/Royal Gala,Yes,3 lb bag,N/A,5.99,5.99,134,5.99,0,0,263,5.96
3/12/2021,Northeast,Fruit,Oranges,NAVEL,Yes,each,N/A,1.25,1.67,283,1.64,382,1.56,29,1.25
3/12/2021,Northeast,Fruit,Oranges,NAVEL,No,each,N/A,0.34,1.33,1239,0.98,746,0.97,1031,1.01
3/12/2021,Northeast,Fruit,Apples,Gala/Royal Gala,No,3 lb bag,N/A,2.99,3.99,65,3.33,41,3.53,262,4.94
3/5/2021,Northeast,Fruit,Tangerines/Mandarins,N/A,No,5 lb package,N/A,4.99,6.99,219,6.91,0,0,0,0
3/5/2021,Northeast,Fruit,Raspberries,RED,Yes,6 oz package,N/A,3.49,4.99,333,4.2,180,4.38,600,4.84
3/5/2021,Northeast,Fruit,Raspberries,RED,No,6 oz package,N/A,2.5,3.5,510,3.18,508,3.27,562,3.21
3/5/2021,Northeast,Fruit,Blueberries,N/A,No,6 oz package,N/A,3,3.49,427,3.33,556,3.36,156,3.29
3/5/2021,Northeast,Fruit,Papaya,SOLO TYPE,No,each,N/A,3.99,3.99,55,3.99,0,0,0,0
3/5/2021,Northeast,Fruit,Pineapples,N/A,No,each,N/A,1.79,4.99,915,2.81,931,2.52,739,2.76
3/5/2021,Northeast,Fruit,Cantaloupes,N/A,No,each,N/A,1.99,3.5,168,3.09,266,3.26,1113,2.49
3/5/2021,Northeast,Fruit,Tangerines/Mandarins,N/A,No,per lb,N/A,1.99,2.99,92,2.97,61,2.97,435,2.99
3/5/2021,Northeast,Fruit,Blueberries,N/A,Yes,6 oz package,N/A,4,4.99,330,4.21,127,3.87,336,4.72
3/5/2021,Northeast,Fruit,Apples,PINK LADY/CRIPPS PINK,No,per lb,N/A,1.49,1.49,9,1.49,423,1.78,0,0
3/5/2021,Northeast,Fruit,Tangerines/Mandarins,N/A,No,3 lb bag,N/A,2.99,5.99,617,3.22,1248,3.92,1255,4.14
3/5/2021,Northeast,Fruit,Blueberries,N/A,No,18 oz package,N/A,4.99,4.99,22,4.99,201,4.99,81,3.99
3/5/2021,Northeast,Fruit,Blueberries,N/A,No,1 pint package,N/A,2.5,3.99,244,3.41,429,3.44,26,3.44
3/5/2021,Northeast,Fruit,Blueberries,N/A,Yes,1 pint package,N/A,3.99,3.99,6,3.99,30,3.92,0,0
3/5/2021,Northeast,Fruit,Apples,HONEYCRISP,Yes,per lb,N/A,2.49,3.49,110,2.85,0,0,295,3.99
3/5/2021,Northeast,Fruit,Lemons,N/A,No,each,N/A,0.25,1,1141,0.53,500,0.55,1030,0.52
3/5/2021,Northeast,Fruit,Avocados,HASS,Yes,each,N/A,1.5,2,247,1.73,97,1.31,95,1.71
3/5/2021,Northeast,Fruit,Avocados,HASS,No,each,N/A,0.69,1.67,1636,1.04,1778,0.96,875,1.06
3/5/2021,Northeast,Fruit,Lemons,N/A,Yes,each,N/A,0.79,1.25,287,1.02,325,1.11,143,1
3/5/2021,Northeast,Fruit,Lemons,N/A,No,2 lb bag,N/A,2.89,3.99,481,3.21,253,3.98,56,3.06
3/5/2021,Northeast,Fruit,Watermelons,RED FLESH SEEDLESS MINIATURE,No,each,N/A,3.99,3.99,415,3.99,197,3.4,436,3.71
3/5/2021,Northeast,Fruit,Bananas,N/A,No,per lb,N/A,0.49,0.69,232,0.53,238,0.45,93,0.53
3/5/2021,Northeast,Fruit,Oranges,NAVEL,Yes,per lb,N/A,1.79,1.79,5,1.79,70,1.99,17,2.11
3/5/2021,Northeast,Fruit,"Apples, Processed",JUICE,No,128 oz (1 gallon),N/A,4.48,4.48,210,4.48,0,0,33,3.99
3/5/2021,Northeast,Fruit,Bananas,N/A,Yes,per lb,N/A,0.79,0.79,43,0.79,551,0.77,411,0.77
3/5/2021,Northeast,Fruit,"Apples, Processed",JUICE,No,64 oz (1/2 gallon),N/A,0.98,3.99,1624,2.03,1171,2.08,734,1.74
3/5/2021,Northeast,Fruit,"Apples, Processed",JUICE,Yes,64 oz (1/2 gallon),N/A,2.5,2.99,105,2.51,77,2.51,7,2.99
3/5/2021,Northeast,Fruit,Oranges,NAVEL,No,per lb,N/A,1.49,1.98,17,1.69,173,0.98,219,1.53
3/5/2021,Northeast,Fruit,Oranges,NAVEL,No,8 lb bag,N/A,6.99,7.99,79,7.71,22,6.99,83,6.37
3/5/2021,Northeast,Fruit,Pears,BARTLETT,Yes,per lb,N/A,1.99,1.99,5,1.99,0,0,14,1.99
3/5/2021,Northeast,Fruit,Nectarines,VARIOUS YELLOW FLESH VARIETIES,No,per lb,N/A,1.29,2.79,206,2.15,653,2.39,1395,2.19
3/5/2021,Northeast,Fruit,Oranges,VALENCIA,No,4 lb bag,N/A,3.99,3.99,63,3.99,26,3.5,0,0
3/5/2021,Northeast,Fruit,Apples,FUJI,No,per lb,N/A,1.49,1.69,96,1.64,759,1.57,191,1.54
3/5/2021,Northeast,Fruit,Pears,BOSC,No,per lb,N/A,1.49,1.99,349,1.89,446,1.73,620,1.7
3/5/2021,Northeast,Fruit,Apples,FUJI,Yes,per lb,N/A,1.99,2.49,94,2.08,44,1.94,205,2
3/5/2021,Northeast,Fruit,Apples,MCINTOSH,No,3 lb bag,N/A,2.99,2.99,19,2.99,63,2.99,118,2.52
3/5/2021,Northeast,Fruit,Apples,MCINTOSH,No,per lb,N/A,0.99,0.99,6,0.99,0,0,82,1.14
3/5/2021,Northeast,Fruit,Nectarines,VARIOUS WHITE FLESH VARIETIES,No,per lb,N/A,1.99,1.99,8,1.99,0,0,255,1.99
3/5/2021,Northeast,Fruit,Peaches,VARIOUS YELLOW FLESH VARIETIES,No,per lb,N/A,1.29,2.79,691,2.08,902,2.28,1405,2.19
3/5/2021,Northeast,Fruit,Pears,D'ANJOU,No,per lb,N/A,1.29,2,359,1.89,718,1.38,1184,1.7
3/5/2021,Northeast,Fruit,Pears,BARTLETT,No,per lb,N/A,1.49,1.99,367,1.54,949,1.79,508,1.49
